callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1 ,altitude_1,latitude_2,longitude_2,altitude_2
GZP589,nan,151d28,RA-73000,B737,nan,nan,2022-02-28 03:02:56+00:00,2022-02-28 03:31:21+00:00,2022-02-28,55.42144775390625,58.63960714901194,10668.0,58.20561295848781,62.06634521484375,10668.0
SDM6228,nan,155be0,RA-89056,SU95,nan,UUEE,2022-02-28 03:16:36+00:00,2022-02-28 05:20:48+00:00,2022-02-28,55.41851806640625,61.15886912626379,3048.0,55.96738136420815,36.92805290222168,922.02
FV6248,nan,155c51,nan,nan,nan,UUEE,2022-02-28 03:19:40+00:00,2022-02-28 04:46:31+00:00,2022-02-28,55.56248474121094,51.87161532315341,2438.4,55.95448639433263,37.30244636535645,335.28
SDM6076,nan,155c16,nan,nan,nan,UUEE,2022-02-28 03:24:25+00:00,2022-02-28 04:28:23+00:00,2022-02-28,54.29811122053761,47.89656205610795,3048.0,55.93922424316406,37.08002263849431,746.76
IAE9416,nan,155bf5,RA-89077,SU95,nan,UIII,2022-02-28 03:27:08+00:00,2022-02-28 03:51:38+00:00,2022-02-28,54.30565268306409,105.2203091708097,10363.2,52.27048195014565,104.3822021484375,426.72
4544,nan,1506be,RA-67262,DH8D,UHWW,UHBB,2022-02-28 03:28:00+00:00,2022-02-28 06:08:33+00:00,2022-02-28,43.39723205566406,132.1505808275799,0.0,50.30790710449219,127.4792801706414,922.02
AFL1343,nan,155bd1,RA-89041,SU95,nan,UUEE,2022-02-28 03:45:36+00:00,2022-02-28 04:18:38+00:00,2022-02-28,57.59001159667969,39.72845077514648,4267.2,55.98874884136652,37.15456008911133,1074.42
LLM89,YC89,155c02,nan,nan,nan,UUDD,2022-02-28 04:06:30+00:00,2022-02-28 06:26:58+00:00,2022-02-28,64.13124731031515,62.82762451171875,10363.2,55.26411437988281,38.05938720703125,822.96
DXT9001,nan,150692,RA-67218,CL85,UUWW,nan,2022-02-28 04:07:26+00:00,2022-02-28 06:45:44+00:00,2022-02-28,55.60574340820312,37.32288707386363,304.8,43.05459594726562,50.72132199309593,10972.8
VDA6010,nan,152c97,RA-76951,IL76,nan,nan,2022-02-28 04:08:10+00:00,2022-02-28 04:39:52+00:00,2022-02-28,54.79352013539459,83.36334228515625,4876.8,53.08719441042108,89.5195050920759,9448.8
SDM6373,nan,155bd3,RA-89043,SU95,UUEE,ULMM,2022-02-28 04:08:16+00:00,2022-02-28 06:25:59+00:00,2022-02-28,55.98060607910156,37.47245094992898,609.6,68.66427612304688,32.96709333147322,967.74
SDM6408,nan,155c23,nan,nan,nan,UUEE,2022-02-28 04:08:58+00:00,2022-02-28 05:35:28+00:00,2022-02-28,61.53520202636719,50.46697344098772,3352.8,55.95425363314354,37.30081558227539,335.28
GZP9625,nan,142330,RA-09008,F9EX,UUMO,ULLI,2022-02-28 04:15:20+00:00,2022-02-28 05:16:14+00:00,2022-02-28,55.50665386652542,37.48638153076172,0.0,59.78522349212129,30.31715129983836,0.0
SDM6171,nan,155c24,nan,nan,UUEE,nan,2022-02-28 04:19:21+00:00,2022-02-28 05:44:20+00:00,2022-02-28,55.97943839380297,37.4590015411377,304.8,52.83101744570974,52.63353620256697,10668.0
RWZ771,nan,155c60,nan,nan,ULLI,nan,2022-02-28 04:21:35+00:00,2022-02-28 05:42:28+00:00,2022-02-28,59.80009460449219,30.2171630859375,304.8,58.68177795410156,48.01450667842742,6614.160000000001
4530,nan,1506b8,RA-67256,DH8D,nan,nan,2022-02-28 04:22:50+00:00,2022-02-28 04:55:55+00:00,2022-02-28,51.17645780918961,132.9436492919922,7315.200000000001,53.69279247219279,131.1219069536994,7315.200000000001
KZN9415,nan,1506a6,RA-67238,CL65,nan,UWKD,2022-02-28 04:34:27+00:00,2022-02-28 04:53:23+00:00,2022-02-28,54.92527770996094,52.12511848000919,6096.0,55.60166698391154,48.97430419921875,1478.28
AZO298,nan,155bf7,RA-89079,SU95,nan,UUWW,2022-02-28 04:38:22+00:00,2022-02-28 05:38:50+00:00,2022-02-28,57.71534729003906,29.41194534301758,5791.2,55.54110717773438,37.04814564098011,762.0
SSF019,nan,1506a8,RA-67240,CRJ2,nan,ULLI,2022-02-28 04:41:08+00:00,2022-02-28 05:13:56+00:00,2022-02-28,59.56559003409693,36.2084750471444,7620.0,59.78691101074219,30.30487060546875,-38.1
